#MicroRNA_ID	TCGA.BT.A0S7.01A	TCGA.BT.A0YX.01A	TCGA.BT.A2LA.01A	TCGA.BT.A2LB.01A	TCGA.BT.A20J.01A	TCGA.BT.A20N.01A	TCGA.BT.A20O.01A	TCGA.BT.A20P.01A	TCGA.BT.A20Q.01A	TCGA.BT.A20R.01A	TCGA.BT.A20T.01A	TCGA.BT.A20U.01A	TCGA.BT.A20V.01A	TCGA.BT.A20W.01A	TCGA.BT.A20X.01A	TCGA.C4.A0F0.01A	TCGA.C4.A0F6.01A	TCGA.CF.A1HR.01A	TCGA.CF.A1HS.01A	TCGA.CF.A27C.01A	TCGA.CU.A0YN.01A	TCGA.CU.A0YO.01A	TCGA.CU.A0YR.01A	TCGA.DK.A1A3.01A	TCGA.DK.A1A5.01A	TCGA.DK.A1A6.01A	TCGA.DK.A1A7.01A	TCGA.DK.A1AA.01A	TCGA.DK.A1AB.01A	TCGA.DK.A1AC.01A	TCGA.DK.A1AD.01A	TCGA.DK.A1AE.01A	TCGA.DK.A1AF.01A	TCGA.DK.A1AG.01A	TCGA.DK.A2HX.01A	TCGA.DK.A2I1.01A	TCGA.DK.A2I2.01A	TCGA.DK.A2I6.01A	TCGA.E5.A2PC.01A	TCGA.FD.A3B3.01A	TCGA.FD.A3B4.01A	TCGA.FT.A3EE.01A	TCGA.G2.A2EC.01A	TCGA.G2.A2EF.01A	TCGA.G2.A2EJ.01A	TCGA.G2.A2EK.01A	TCGA.G2.A2EL.01A	TCGA.G2.A2EO.01A	TCGA.G2.A2ES.01A	TCGA.GD.A2C5.01A	TCGA.H4.A2HO.01A	TCGA.H4.A2HQ.01A	TCGA.HQ.A2OE.01A
hsa-miR-124-1	0	0	119.84001	0.08879	0	0	0	0.981235	0	0.085812	0	0	0	0	0	0.19663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.683086	0	0	0	0	0	0	0	0	0.294249	0.132559	0.553	0.850253	0	34.740724	0	0	0	0	0	0
hsa-miR-124-2	0	0	63.491396	0	0	0	0	0.327078	0	0.085812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.256157	0	0	0	0	0	0	0	0	0	0.132559	0.2765	0	0	17.96934	0	0	0	0	0	0
hsa-miR-124-3	0	0	60.515237	0.08879	0	0	0	0.163539	0	0.085812	0	0	0	0	0	0	0	0	0.463875	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170772	0	0	0	0.213239	0	0	0	0	0	0	0.2765	0.283418	0	14.375472	0	0	0	0	0	0
hsa-miR-1243	0.141683	0	0.396821	0	0	0.429451	0	0	0	0.085812	0	0	0	0	0	0	0	0	0	0	0	0	0	0.387155	0	0.204366	0	0	0	0.521298	0	0	0.170772	0	0	0	0	0	0	0	0	0	0	0	0.283418	0	0.239591	0	0	0	0	0.179203	0
hsa-miR-1244-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.193675	0	0.199805	0.179203	0
hsa-miR-1244-2	0	0	0	0	0	0	0	0	0	0	0	0.353702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2765	0	0	0	0	0	0	0	0	0
hsa-miR-1244-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1245	9.634437	1.903502	1.190464	1.775805	0.809443	3.865055	2.441202	0.981235	2.615304	3.861553	1.698212	2.829617	1.874778	1.433337	4.273848	2.752825	2.381813	1.424593	6.958119	0.221365	2.551527	1.500534	1.610488	1.161466	4.479246	0.408732	0	0.683564	6.089926	1.824543	1.160532	2.800325	6.745477	0.116752	2.43567	1.754788	2.985345	8.646345	1.038517	2.586129	1.74443	0.294249	1.458153	0.8295	1.700506	1.304804	0.718774	4.875246	3.292471	1.121075	0.39961	0	0
hsa-miR-1246	0	0	0	0	0	0	0	0	0	0.085812	0	0	0	0	0.356154	1.376413	0	0	0	0	0.392543	0	2.415732	0	0.087828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294249	0	0	0	0	0.718774	0	0.387349	0	0	0.179203	0
hsa-miR-1247	175.970156	8.56576	7.936424	57.447276	150.55633	12.454065	114.924268	6.705105	33.083594	78.34661	31.699964	225.308234	71.616504	546.30632	16.383085	817.589138	29.00208	122.51502	63.550821	17.487874	0.588814	66.940497	49.925132	253.973859	40.928016	193.126101	139.626898	6.97235	70.929726	384.978489	213.973127	78.40909	154.121333	4.786831	384.835799	272.540438	8.103078	34.173648	0.259629	70.601333	51.809585	4.413739	19.353672	1.935501	2.550759	137.1784	3.593868	79.809584	6.003917	38.887299	703.713879	4.121665	18.634481
hsa-miR-1248	1.558512	0	3.37298	0.887902	0.809443	3.865055	0.751139	1.471852	0.915356	0.257437	1.415177	2.475915	1.874778	5.323825	2.849232	9.044998	0.700533	2.493038	1.855498	0.885462	1.57017	2.250801	8.857685	1.742199	0.439142	2.452395	3.360006	1.230415	2.268796	1.824543	1.015466	2.0366	1.195401	2.33504	1.878945	2.08381	0.852956	0.411731	0.519258	0.258613	0.872215	0.294249	1.193035	1.935501	1.983924	1.565765	5.98978	0.722259	1.162048	0.560538	0.199805	3.046448	2.362117
hsa-miR-1249	1.841878	1.522802	2.976159	2.663707	0	5.153406	5.821327	1.144774	1.699947	2.316932	2.547319	3.890723	2.249733	1.842862	3.739617	1.573043	3.082347	0.890371	5.102621	1.106827	0.785085	1.167082	2.415732	1.355043	2.283537	1.430564	2.986672	0.820276	3.224078	2.867138	0.870399	2.0366	1.451558	0.58376	3.131575	1.645113	2.772106	3.705576	1.298146	2.715436	1.395544	0.588499	0.530238	1.106	2.834177	0.434935	0.479182	2.889035	1.743073	0.630605	0.999026	0.896014	4.19932
hsa-miR-1250	0.283366	0	1.388874	0.17758	0	0	0	0	0	0	0	0	0.749911	0.204762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.290133	0	0	0	0	0.219348	0.852956	0	0	0	0.174443	0	0	0	0.566835	0	0	0.180565	0.193675	0.070067	0	0.358406	0
hsa-miR-1251	0	0	5.952318	0.17758	0	0	0	0	0	3.77574	0	0	0	0.204762	0.356154	0	0	0	0	0.442731	0	0	0	0	1.668739	0	0.746668	0	0	8.601415	2.901331	0	0	0	0	1.425765	0	0	0.259629	0.129306	0	6.767733	0	0	0	0	1.91673	0.722259	0.193675	0.350336	0	0	0.262457
hsa-miR-1252	0	0.19035	0.595232	0.17758	0	0	0	0	0	0.085812	0	0	0	0	0	0	0.140107	0	0	0	0	0.083363	0	0	0.263485	0	0	0	0.11941	0.260649	0	0	0	0	0.069591	0	0	0.205865	0.259629	0	0	0	0	0.553	0	0	3.114686	0.361129	0	0	0	0	0.262457
hsa-miR-1253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1254	0.99178	0.19035	1.190464	0.266371	2.428328	5.582857	0.563354	1.308313	0.523061	0.085812	0.849106	0	0.749911	0.81905	0.178077	0.589891	0.700533	0.356148	0.927749	2.213655	1.373899	0.166726	0.805244	0.387155	0.790455	2.656761	0.746668	1.230415	0.835872	0.521298	0.870399	0.763725	0.341543	0	0.069591	0.219348	0.639717	0.617596	1.038517	0.129306	0	0.882748	0.265119	1.106	1.700506	0	0.718774	0.902823	0.968374	0.420403	0.39961	0.716811	5.511607
hsa-miR-1255a	0.425049	0.19035	0	0.621532	0.809443	0.429451	0.187785	0.327078	1.046122	0	0.283035	0.353702	0.374956	0	0.890385	0.19663	1.541173	0	1.391624	0.442731	0.588814	0.333452	0.402622	0.774311	0.966112	0	1.120002	0.820276	0.358231	2.34584	0.145067	0	0	0	0.695906	0.219348	1.066194	2.470384	0	0.258613	0.348886	0	0.397678	0.553	1.417089	0.086987	0.958365	0	0	0.630605	0.199805	1.075217	0
hsa-miR-1255b-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1255b-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1256	0	0	0	0.08879	0	0.429451	0	0	0.130765	0.171625	0	0	0	0.409525	0	0.393261	0.140107	0	0	0	0	0	0	0.193578	0	0	0.373334	0	0	0.521298	0	0.254575	0.170772	0	0	0	0.426478	0	0	0	0.174443	0.294249	0	0	0	0	0	0	0	0.140134	0	0.358406	0
hsa-miR-1257	0	0	0.198411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129306	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1258	0.566732	0.3807	2.579338	0.799112	0	0	0.751139	0.817696	0.523061	1.029747	0.283035	2.475915	0	0.204762	1.602693	0	0.140107	0	0	0	0	0.250089	0	0	0.087828	0	0	0	0.597052	0.521298	0.4352	0.254575	0.085386	0	1.18304	0	0.852956	1.029327	0	0	0.174443	0	0	0.553	0	1.652752	0	1.263953	0.193675	0.210202	0	0.179203	0
hsa-miR-125a	698.921722	188.446731	856.935433	946.41501	985.091686	424.726558	323.553128	912.057807	1085.089564	675.514256	481.160173	367.850177	668.170738	610.601742	609.37953	660.088201	1297.808073	777.471767	732.921877	1104.171057	306.575735	456.579209	226.676206	288.2371	917.455043	1300.995509	802.667994	1162.058331	589.289898	1187.255935	315.954895	291.742912	714.252048	673.542191	341.759242	294.146259	523.075007	781.464872	669.843316	184.391028	262.013457	637.63819	449.774039	904.708382	388.282265	313.761881	117.160097	263.624417	284.50819	634.87895	679.937061	559.112831	1665.817617
hsa-miR-125b-1	834.937302	108.689983	1324.192424	455.493855	378.00971	236.627233	525.421736	485.874797	313.444166	697.224762	386.909387	466.886764	613.427232	208.038689	395.865194	426.294673	228.233763	430.049088	191.116337	29.220244	134.642096	663.819653	61.198549	394.7048	505.276552	54.565787	228.107044	103.491548	918.384722	431.113352	449.996366	225.044271	1138.363216	32.690555	640.789881	375.414856	313.247935	379.409842	109.044261	237.794601	197.643972	110.34348	305.814532	445.165188	98.629364	364.301292	96.794845	334.947461	207.425644	458.309592	198.406554	65.409033	79.787073
hsa-miR-125b-2	22.952629	2.474553	286.703334	8.435071	21.854951	4.294505	16.900628	58.874092	10.33045	20.423322	11.604451	17.331403	127.484877	4.9143	29.560784	3.146086	7.425653	5.342225	2.783248	0.221365	1.962713	8.836479	1.610488	16.066944	15.282135	1.63493	4.106673	0.956989	76.30319	3.909734	12.620788	5.855224	39.106687	0.350256	15.240333	5.154688	7.036884	8.440479	3.634809	4.655033	9.245481	1.471246	4.109341	8.295004	1.700506	11.91721	4.791824	15.167432	5.810242	8.758401	1.798247	1.25442	0.524915
hsa-miR-126	6094.48974	1309.609603	1467.246475	956.537096	1490.993332	1154.792432	1481.433909	1565.560226	357.773566	1421.222955	777.781269	613.31943	845.899655	1699.119132	3801.231866	2800.606565	1657.181679	1775.221266	1327.609121	975.779074	1792.545578	1682.765731	3110.255226	632.99887	810.56793	2102.519918	1528.802528	1382.849414	312.25797	1467.1929	549.802137	722.229181	3441.473854	1576.035021	433.618782	791.518849	1623.814179	1672.861841	1063.441172	449.857213	349.409423	1253.501934	1009.43982	747.656316	630.604408	730.516296	794.963601	1536.06364	1921.447076	701.372729	3684.807313	1064.106408	1309.400361
hsa-miR-1260	0	0	0.198411	0	0	0	0	0.163539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.204366	0	0	0	0	0	0	0.085386	0	0	0	0	0	0	0	0	0	0.132559	0	0	0	0	0	0	0	0	0	0
hsa-miR-1260b	0.141683	0	0.595232	0.08879	0	0	0	0	0	0.171625	0	0	0	0.204762	0	0	0.140107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.085386	0	0	0	1.066194	0.823461	0	0	0	0	0	0.8295	0	0	3.114686	0.180565	0.387349	0	0	0	0.262457
hsa-miR-1261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1262	0.708414	0.19035	2.976159	1.598224	0.809443	2.147253	0.37557	2.289548	1.569182	1.88787	1.132142	0.353702	3.3746	0.409525	0.356154	0.983152	0.700533	0.356148	0	1.328193	0.981356	0.500178	1.207866	0.774311	2.283537	0.204366	1.120002	0.820276	2.029975	2.867138	0.290133	1.272875	1.707716	0.467008	0.835087	0.877394	0.639717	0.617596	0	0.646532	0.174443	0.588499	1.060475	1.382501	1.417089	0.608909	0.479182	0.722259	0	0.630605	1.998052	0.716811	4.461777
hsa-miR-1263	0	0	0.396821	0	0	0	0	0	0	0	0	0	0.374956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.193578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.463875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1266	4.675536	7.042959	10.515762	6.037735	37.234361	13.742416	2.441202	16.517454	5.099842	35.01141	2.264283	10.964765	50.24404	20.681011	2.849232	1.966304	40.070507	16.560897	3.247122	4.648675	8.047122	3.251157	14.091771	8.323838	8.782836	3.065494	20.160033	4.511521	1.791155	50.044597	10.589856	6.364374	7.001634	1.984784	7.724552	3.180552	1.492672	9.263941	4.154067	0.387919	0.523329	2.648244	7.158208	1.935501	4.251266	5.480177	13.89629	10.472751	3.098796	5.25504	3.196883	10.214561	19.159396
hsa-miR-1267	0	0	0.396821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1269	0.708414	1.522802	3115.245018	37.913426	1032.039358	23.619778	1.877848	2.453087	185.555808	6.006859	1029.399736	1.414808	0.374956	5.938112	636.625312	14.157388	14.571094	5.698373	0.927749	0	12.36509	0.583541	3.623598	1.548621	188.128346	7.765917	434.934052	5.605223	435.011773	68.550672	25.676775	46.587219	2.22003	233.036958	0.139181	1.206416	76.766002	0.205865	6.231101	13.835792	0	1.176997	1.060475	726.918807	1450.24843	0	3.593868	84.504265	0	24.803791	165.438697	15.769849	5.24915
hsa-miR-127	2481.292545	411.156503	216.664388	1288.967699	794.872667	1080.497493	768.415206	584.488901	482.392794	2397.337623	2094.461931	2521.188524	914.891471	860.002453	1625.130798	526.576169	1998.201311	1049.569078	1059.953473	82.347962	612.562657	1306.96528	623.661533	486.073444	1478.502604	575.08661	403.200667	414.513042	1537.766019	1102.805677	844.287186	583.740399	4027.647232	172.092423	1318.880302	818.498707	840.587721	1025.827043	443.187031	708.987382	595.374119	608.213262	1388.294581	309.403631	706.560355	1238.346034	20698.52335	1948.292779	1083.22281	937.499212	663.153425	260.381713	348.281074
hsa-miR-1270-1	1.275146	0.19035	1.587285	0.799112	5.666098	1.288352	0.751139	1.635391	0.523061	1.201372	0.566071	0	0.749911	0.614287	0.178077	0	0	0.178074	1.855498	0	2.158984	0.083363	2.01311	0.774311	0.614799	6.53972	6.720011	0.410138	0.835872	6.516224	2.030931	0	1.280787	0.700512	0.208772	0.438697	0.426478	1.029327	0	0.258613	0	0	0.397678	0.8295	0	0.521922	10.302422	0.180565	0.581024	0.980941	0.999026	1.433623	0.262457
hsa-miR-1270-2	1.416829	0	2.182517	0.799112	4.856656	0	1.126709	1.144774	0.653826	1.458809	0.283035	0.353702	0	1.228575	0.178077	0.393261	0.560427	0.178074	1.391624	0	1.177628	0.333452	0	0.774311	0.351313	7.561551	4.106673	0.683564	1.074693	11.468553	2.611197	0.763725	1.195401	1.284272	0.347953	0.219348	0.213239	1.441057	0.519258	0.129306	0	1.176997	0.265119	2.488501	0	0.608909	10.06283	0	0.193675	1.26121	0.39961	0.537608	0
hsa-miR-1271	5.950682	0.571051	17.261723	2.841287	1.618885	4.294505	0.751139	1.144774	0.653826	1.88787	0.849106	2.475915	0.374956	1.433337	4.095771	6.882063	3.082347	0.534222	2.319373	0.442731	0.785085	1.417171	1.207866	0	0.966112	0.613099	1.86667	0.273425	1.074693	5.473628	0.725333	1.782025	1.451558	1.284272	0.765496	0.987068	1.279433	3.705576	1.298146	1.293065	1.395544	2.353994	0.662797	6.083003	1.700506	1.304804	7.90651	3.069599	1.355723	1.121075	0.999026	5.196882	1.312287
hsa-miR-1272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1273c	0	0	0	0	0	0	0	0.163539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2765	0	0	0	0	0	0	0	0	0
hsa-miR-1273d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1274a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1274b	11.334632	2.284203	24.206095	6.037735	26.711607	6.012307	2.441202	10.957123	2.615304	7.551481	3.396425	13.086977	5.624333	6.347637	7.835388	1.376413	5.88448	4.451854	11.132991	13.503295	2.355255	2.750979	1.610488	0.774311	13.613396	9.400847	2.240004	2.324117	0.955283	9.122713	4.061863	7.128099	5.293918	0.934016	3.618709	6.580453	10.448706	6.999422	15.837381	23.663084	2.093317	6.473484	3.048866	41.475018	14.737721	1.913713	27.073806	17.334208	8.715363	2.312218	6.593571	17.382675	20.471683
hsa-miR-1275	0.141683	0	0	0.710322	0	0	0.37557	0	0.130765	0	0	0	0	0.204762	0	0	0.560427	0.178074	0	4.205944	0.196271	1.000356	0	0.387155	0.087828	0.204366	0	0.410138	0	1.042596	0.4352	0.50915	0.085386	0	0.069591	0.109674	0.639717	0	0.259629	0.129306	0	0.294249	0.132559	0	0.850253	0	0.239591	0.180565	0.193675	0	0.39961	0.358406	1.574745
hsa-miR-1276	0.141683	0.761401	0.595232	0.266371	0	0.858901	0.37557	0.163539	0.523061	0.085812	0	0	0.374956	0.204762	0.178077	0	0.560427	0	0	0.885462	0	0.083363	0	0.193578	0.702627	0.613099	0.746668	0.136713	0	0.260649	0.4352	0.254575	0.085386	0	0	0.329023	0	0.411731	0.259629	0.129306	0	0	0.265119	0	0.566835	0.086987	0.479182	0.722259	0.193675	0.070067	0	0	1.312287
hsa-miR-1277	1.700195	3.235954	0.992053	0.621532	0	0.429451	1.502278	0.490617	0.26153	0.686498	1.132142	0.353702	1.874778	2.252387	0.890385	0.589891	4.763627	0.178074	4.638746	3.984579	1.373899	0.500178	1.207866	0.193578	1.229597	1.430564	0	1.367127	0.597052	3.649085	0.145067	1.0183	0.512315	0.350256	0.347953	0	0.639717	0.823461	0.519258	0	0.348886	0.588499	0.795356	1.935501	0.850253	0.434935	0.958365	0.180565	0.774699	0.280269	1.398636	0.537608	0.262457
hsa-miR-1278	0	0	0	0	0	0.429451	0	0	0	0	0	0	0	0.204762	0	0	0	0	0	0	0.196271	0	0	0	0.087828	0	0	0	0	0	0	0	0	0	0	0.109674	0	0	0	0	0	0	0	0.553	0	0	0	0	0	0	0	0	0
hsa-miR-1279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-128-1	66.307595	94.794416	290.076315	71.920082	263.068856	152.025482	107.225093	87.166364	59.105867	103.317983	82.929371	71.447823	106.862323	129.000368	82.627733	65.477918	124.554829	63.3944	90.455548	88.988926	37.880357	47.35019	138.904602	48.587987	72.897538	305.118802	226.240374	98.159751	58.511054	235.105346	121.275616	82.227714	63.356249	64.680599	24.77424	42.663272	73.35418	105.608925	111.380924	44.610733	34.714166	87.686286	34.995681	87.374037	48.181011	24.356342	85.77365	90.282335	58.87712	48.90691	34.566298	77.057217	345.394042
hsa-miR-128-2	44.771795	77.853245	191.466241	54.162037	177.267937	128.405704	82.625291	65.088579	40.53721	79.376358	72.457061	50.579399	78.740659	92.347882	62.326954	40.505859	100.456482	45.052762	58.4482	64.638723	23.356282	28.260061	120.383989	33.876086	56.912777	271.398372	168.746946	74.371733	43.226534	164.208834	92.697511	47.860094	46.962179	49.736345	15.588286	31.915198	57.78774	71.435277	110.342407	34.395521	29.655318	73.56232	25.451405	64.148027	40.245315	16.527518	59.8978	64.822716	41.640069	35.804342	21.578961	53.940052	292.115174
hsa-miR-1280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259629	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1281	0	0	0	0	0	0	0	0	0	0.343249	0.566071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136713	0	0	0	0	0	0	0	0	0.213239	0	0	0.258613	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1282	0	0	0.198411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1283-1	0	0.3807	0	0	0	0	0	0	0	1.372996	0	0	0	1.433337	0	0	0	0	0	0	0	0	10.468173	0.967888	0.52697	0	0	0	0	0.781947	0	0	0	0	0.556724	0.109674	0	7.822883	0	0	0	0	0.265119	0	0	0	0	0	0	0	72.529284	0.179203	21.521513
hsa-miR-1283-2	0.708414	0.761401	0.793642	0.355161	0	0	0	0	0.130765	2.316932	0	0	0	1.433337	0	0.19663	0	0	0	0	0	0	16.910126	2.710087	0.52697	0	0	0.136713	0	2.867138	0	0	0.085386	0	0.974268	0.109674	0.213239	11.52846	0	0	0	1.471246	0.530238	0.8295	0	0.086987	0	0	0	0	168.835385	0.896014	33.594557
hsa-miR-1284	0	0	0.793642	0.08879	0	0.429451	0	0	0	0.514874	0.283035	0	0	0.204762	0	0.19663	0.980747	0.356148	0.463875	1.549558	0.196271	0.333452	0	0	0.175657	0.408732	1.120002	0.546851	0	1.303245	0.4352	0	0.170772	0.350256	0.069591	0.329023	1.066194	1.441057	0.259629	0.258613	0	0	0.265119	1.382501	0	0.173974	0.479182	0.361129	0.774699	0.140134	0	0.358406	1.312287
hsa-miR-1285-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1285-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1286	0	0.19035	0.595232	0	0.809443	0.429451	0	0	0	0.257437	0	0	0	0.409525	0	0	0.42032	0	0	0	0	0	0	0	0	0	0.746668	0	0	0	0.145067	0	0	0	0.069591	0	0	1.029327	0	0	0	0	0.132559	0	0	0	0	0	0	0	0	0	0
hsa-miR-1287	21.677483	4.758756	42.459871	42.086567	38.853246	40.368348	21.970816	37.286925	17.13024	41.018269	22.076761	19.453615	52.493773	69.824009	25.821167	9.634889	64.028748	28.135717	21.338232	61.31824	7.65458	18.673314	118.773501	7.35595	31.618209	46.79987	35.840059	57.966204	25.076166	9.90466	21.905046	26.475797	30.909652	23.583901	17.119278	24.128328	18.125306	12.146056	35.569199	9.697985	16.572089	26.776685	110.024301	53.088022	23.52367	28.531715	9.104466	26.362442	21.885245	40.008374	17.383052	44.621505	52.491496
hsa-miR-1288	2.550292	0.571051	1.984106	0.355161	0	0.858901	0.751139	0.654157	0.26153	0.943935	0.566071	1.061106	0.374956	5.938112	1.068462	0.983152	1.26096	0.356148	0	1.106827	0.785085	0.500178	5.636709	0.580733	0.351313	1.430564	2.240004	1.230415	0.477641	1.563894	0.290133	0.763725	0.341543	0.116752	0.278362	0.76772	0.426478	0.411731	0.259629	0.517226	0.174443	0.588499	0.132559	0.8295	0.283418	0.173974	1.197956	0.541694	1.743073	0.140134	0	1.075217	1.04983
hsa-miR-1289-1	0	0	0	0	0	0.858901	0	0	0	0.085812	0	0	0.749911	0	0.178077	0	0	0	0	0	0	0	0	0	0	0.204366	0	0	0	0.260649	0.145067	0	0	0	0.208772	0	0.213239	0	0	0	0	0	0	0	0	0.086987	1.197956	0	0	0	0	0	0
hsa-miR-1289-2	0	0	0.198411	0	0	0	0	0	0	0	0	0	0.374956	0	0	0	0	0	0	0	0	0	0	0	0	0	0.373334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-129-1	6.659096	4.758756	567.25594	0.266371	0.809443	0.429451	0.37557	2.289548	0	2.402744	0.283035	0.707404	123.735322	1.023812	4.273848	0.786522	0.560427	0.712297	0.927749	0.221365	2.355255	0.250089	2.415732	1.548621	0.087828	0.204366	2.240004	30.350229	0.358231	1.303245	0	2.800325	0.683086	13.893486	0.487134	0.219348	2.558867	1.029327	0	3.232662	1.395544	1.176997	1.060475	12.442505	0.566835	0.956856	21.084026	0.180565	1.162048	0.280269	1.598442	1.612825	1.04983
hsa-miR-129-2	7.225828	4.949106	574.795543	0.17758	4.047213	0	0.563354	0.981235	0.26153	2.316932	0.283035	0	122.610455	2.252387	3.027309	0.786522	0.700533	0.534222	0.927749	0.442731	2.355255	0.583541	1.207866	1.742199	0.702627	0.408732	0.373334	35.955452	0.358231	0.781947	0.290133	1.0183	0.5977	12.725966	0.835087	0.109674	2.558867	1.029327	0.259629	2.974049	1.221101	1.176997	1.193035	9.401004	0.850253	1.043843	18.208931	0.180565	1.162048	0.280269	1.398636	1.792028	0.524915
